text,polarity
طاءره فاشله تطير عندي انواع كثيره الطاءراه لاكن نوعيه سيءه,0
تطير الا مره واحده ولم تعد تطير نهاءيا تحوم علي الارض حول نفسها,0
السلعه الواقع الشكل المتاح الصوره وكمان الخامه رديءه جدا الشكل المعروض الشكل يتم استلمه تماما,1
توصيل سريع وسلعه ممتازه,1
السلعه بالعرض ممتعه للغايه صعبه التحكم جدا صعوبه التحكم فقط سلبيات السلعه,1
مصابيح اماميه قويه لتوفير رءيه واضحه يوجد اي مصابيح مجرد لستكرات فقط,0
جدا تعاملك ممتاز السلعه راءعه وكن شركه الشحن مشاكلها كثير تتاخر وشكرا عالهديه فرحتني والله انشاء الله ماهي اخر مره اتعامب معك,1
قديمه وتحل علي اليدين للاسف اللون الازرق لايلامس شيء حتي يحل ويعلم,0
ممتازه الورق للخدع,1
لقد تاخرت تقيمي لسبب ان يقتنيها شخص لاطفاله بهذا السعر المشجع,1
جميله جدا ستاخذ بذكرياتك ماض جميل,1
مناسبه لاعمار مختلفه الاطفال,1
ايجابيات سلبيات مايستو سياره برموت كنترول بلاستير,1
انصح بعدم شراء هاذي السلعه لانه مناسبه ولاتعمل مجرد دميه صغيره وسعرها غالي وغير مناسب لحجمها لان سعرها الحقيقي يتجاوز المفروض,0
جيده وانصح,1
السلعه ممتازه والباع كذالك اتمنء التوفيق,1
راءعه انصح,1
المنتج راءع جدا وممتاز ورق العب اصلي,0
انصح ايا شخص هاوي للبالوت ان يشتري هالسلعه لانها فعلا تستاهل,1
ممتاز روعه خفيف مبهج خيال جد روعه طول الوقت انظر اليه لجمال الصوره والاتقان,1
راءعه جدا,1
ايجابيات سلبيات جي تويز بيبي فوت للاطفال,1
متازه مناسبه للاطفال سنوات,1
صناعه سيءه,0
اشتريت المنتج العجلات المضيءه لاتعملل الا فقط تصدر صرصره وغير موزونه يستطيع الاطفال العب الا بوجود نزله الارض اما علي الاراضي المستويه فهي ثقيله تتحرك بسلاسه,0
المنتج يعتبر غالي مقارنه حجمه ان الصوره تعطيك ايحاء بان المنتج كبير وفي الواقع صغير جدا,1
طاءره جيده انصح بتجربتها عيبها ضعف اطارها قصر مده طيرانها,1
تحب ان تزرع الضحكه علي وجوه اطفالك,1
بصراحه اشتريتها لابني الصغير وانصدمت انها تطير تستجيب بسررعه,0
جميل وانصح صديق,1
سلعه جميله لغرف الاطفال تضيف لمسه مميزه باضاءه لطيفه تناسب اعمارهم واهتماماتهم,1
المنتج راءع وفيه وضعيات لثبات الكاميرا خلالها تستطيع ان تلتقط مشاهعد بحرفيه ععاليه اهتزاز او ازعاج يستحق المبلغ وله مني كمستخدم نجوم,1
الصراحه الكور جدا خفيفه اقل ضغطه انغفست,0
جميل مسلي,1
جميله شيقه يحبها الاطفال وتعلم الاطفال الابداع اراها ممتازه للغايه فقد احبها اطفالي للغايه ورغم بساطتها فهي قيمه للغايه نشكر العاملين علي بيعها,1
مناسب للتجمعات العاءليه ثقيل الوزن وبه الماء يمكن استخدامه داخل المباني,1
بد اقتناءها لكل حصل علي منتجات انتكس الفاخره للاحتياط فقط المفاجات,1
لايوجد شاحن,0
انصحكم بشراء السلعه,1
جوده عاليه مناسبه للاطفال,1
المنتج جيدالصتع والتشطيب وذلك لمطابقتها للمواصفات اللازمه لالعاب الاطفال وتخفيض السعر لايعني بالضروره للصانع او الباءع بتخفيض مستوي مواصفات السلعه فالسلعه مواصفاتها جيده وسعرها مناسب,1
استلمتها واكتشفت ان احدي المحاور تركب العجله مشوه ومبتور وناقص احدي الجهات فالعجله لاتثبت للاسف الشديد ونطلب الله العوض,0
مسلي لقضاء اجمل واحلي الاوقات,1
ممتازه فرح اولادي فرح يوصف,1
كفر جميل وعملي,1
السلعه لعبه جيده نوعا للاطفال سن الخامسه لكنها كاللعبه اللي الاي باد ترا توم يتحرك ويتفاعل بصوتك شاشه وهميه البلاستيك,0
المنتج مواصفات عاليه الجوده,1
شيقه وجميله ومحاكاه للواقع وتسعد الطفل,1
السلعه قيمه وتءدي الغرض واتمني ان يكون احجام اكبر حتي يمكن اللعب عليها لمن اكبر سنا,1
جدا راءع واعجبتني,1
مطابقه للوصف,1
انا طلبت السلعه ولم اختار اللون والشكل,1
ممتازه وجميله وانصح بشراءها,1
منتج سي جدا انصح,0
شكله جدا شجميل وبسيط,1
سلعه ممتازه جدا,1
منتج راءع يحمي الجهاز بشكل كامل وايضا يعمل كستاند لمشاهده الافلام,1
يعجبني ابدا ولم نستطع استخدامه بشكل جيد بسبب بطء شحنه فقد تم وصله بالشاحن لثلاث ساعات ولم يشحن الا ٪ اول استخدام,0
ممتاز جدا وانصح الباءع يذكر نوع الايباد ميني,1
ايجابيات سلبيات ابل اي باد تابلت ‫ جيجابايت واي فاي ابيض,1
الجهاز ممتاز جدا واكثر شء جميل حجم الشاشه كبيره وجوده نقاء الكاميرات الاماميه والخلفيه وسمعته التصفح علي الانترنت شكرا علي الجهاز الراءع وننتظر منكم المذيد,1
يوم سعر يتغير والبطاريه تفرغ بسرعه رهيبه ومدخل الشاحن بيخرب بسرعه,0
عمليه بالمره وغير مطابق للمواصفات وبطيءه جداجدا تاتي بالملحفات الخاصه,0
الجهاز راءع الاستخدام الكتابه والقراءه قمه الراحه والسهوله,1
تصميم ومواصفات راءعه مقارنه بالسعر المطروح,1
ايجابيات سلبيات طاءره هيلوكوبتر صغيره,0
صراحه منتج راءع وفتره التوصيل ممتازه وجوده التغليف اكثر الممتاز,1
مناسبه للاطفال وتعطي المتعه والفرح البيوت الصغيره سهله الاستخدام والنفخ وغير ثقيله بالوزن وامنه,1
سيء جدا,1
سعر وجوده ممتازه,1
الاعلان جيد وكذلك السعر الا انها لاترتقي لذلك,0
اشتغل الجهاز اسابيع وقف تماما اصبح جثه هامده احد اتصل علينا للاصلاح,1
التاب جيد بالنسبه الي الفءه السعريه,1
الجهاز ممتاز ناقصه يركب شريحه بينات,1
مضروبه,0
جيده جدا وتطير بارتفاعات كبيره جده,1
المنتج ممتاز جدا الباءع مهتم لطلبات العملاء,1
